FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a4f,09-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a50,09-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a51,09-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a52,09-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a53,09-05-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a54,09-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a55,09-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a56,09-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a57,09-05-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a58,09-05-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a59,09-05-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5a,09-05-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5b,09-05-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5c,09-06-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5d,09-06-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5e,09-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a5f,09-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a60,09-06-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a61,09-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a62,09-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a63,09-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a64,09-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a65,09-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a66,09-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a67,09-06-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a68,09-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a69,09-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6a,09-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6b,09-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,2,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6c,09-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6d,09-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6e,09-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a6f,09-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a70,09-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a71,09-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a72,09-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a73,09-07-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a74,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a75,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a76,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a77,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a78,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a79,09-08-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7a,09-08-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7b,09-08-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7c,09-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7d,09-08-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7e,09-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a7f,09-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a80,09-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a81,09-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a82,09-09-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a83,09-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a84,09-09-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a85,09-09-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a86,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a87,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a88,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a89,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8a,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8b,09-09-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8c,09-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8d,09-10-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8e,09-10-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a8f,09-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a90,09-10-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a91,09-10-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a92,09-10-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a93,09-10-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a94,09-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a95,09-10-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a96,09-10-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a97,09-10-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a98,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a99,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9a,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9b,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9c,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9d,09-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9e,09-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6a9f,09-11-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa0,09-11-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa1,09-11-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa2,09-11-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa3,09-11-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa4,09-12-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa5,09-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa6,09-12-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa7,09-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa8,09-12-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aa9,09-12-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aaa,10-01-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aab,10-01-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aac,10-01-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aad,10-01-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aae,10-01-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aaf,10-01-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab0,10-01-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab1,10-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab2,10-01-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab3,10-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab4,10-01-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab5,10-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab6,10-02-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab7,10-02-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab8,10-02-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ab9,10-02-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aba,10-02-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6abb,10-02-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6abc,10-02-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6abd,10-02-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6abe,10-02-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6abf,10-02-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac0,10-02-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac1,10-02-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac2,10-03-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac3,10-03-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac4,10-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac5,10-03-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac6,10-03-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac7,10-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac8,10-03-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ac9,10-03-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6aca,10-03-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6acb,10-03-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6acc,10-03-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6acd,10-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ace,10-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6acf,10-04-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad0,10-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad1,10-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad2,10-04-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad3,10-04-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad4,10-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad5,10-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad6,10-04-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad7,10-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad8,10-04-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ad9,10-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ada,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6adb,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6adc,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6add,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ade,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6adf,10-05-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae0,10-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae1,10-05-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae2,10-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae3,10-05-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae4,10-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ae5,10-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
